#	########################################
#	##### Peptide Assembling by Sipros #####
#	########################################
#	
#	###############
#	# Input Files #
#	###############
#	
#	[Input_Files]
#	
#	psm{Run1} = ./OSU_B6_FASP_Elite_03242014.psm.txt
#	
#	pep{Run1} = ./OSU_B6_FASP_Elite_03242014.pep.txt
#	
#	########################
#	# Filtering Parameters #
#	########################
#	
#	[Protein_Identification]
#	
#	# Minimum number of peptides per protein
#	Min_Peptide_Per_Protein = 2
#	
#	# Minimum number of unique peptides per protein
#	Min_Unique_Peptide_Per_Protein = 1
#	
#	#######################
#	# Statistical Results #
#	#######################
#	
#	[Statistical_Results]
#	
#	# Numbers of proteins before filtering
#	Decoy_Proteins_Before_Filtering = 154
#	Target_Proteins_Before_Filtering = 10369
#	Total_Proteins_Before_Filtering = 10523
#	
#	# Numbers of proteins after filtering
#	Decoy_Proteins_After_Filtering = 2
#	Target_Proteins_After_Filtering = 2860
#	Total_Proteins_After_Filtering = 2862
#	
#	# Protein FDR = Decoy_Proteins_After_Filtering / Total_Proteins_After_Filtering
#	Protein_FDR = 0.000698812019567
#	
#	################
#	# Column Names #
#	################
#	
#	[Column_Names]
#	ProteinID = Names of the protein
#	Run#_UniquePeptideCounts = Number of unique peptides in a run
#	Run#_TotalPeptideCounts = Number of all peptides in a run
#	Run#_UniqueSpectrumCounts = Number of unique PSM in a run
#	Run#_TotalSpectrumCounts = Number of all PSM in a run
#	Run#_BalancedSpectrumCounts = Balanced spectrum count in a run
#	Run#_NormalizedBalancedSpectrumCounts = Normalized Balanced spectrum count in a run
#	ProteinDescription = Protein description
#	TargetMatch = T for target match and F for decoy match
#	
ProteinID	Run1_UniquePeptideCounts	Run1_TotalPeptideCounts	Run1_UniqueSpectrumCounts	Run1_TotalSpectrumCounts	Run1_BalancedSpectrumCounts	Run1_NormalizedBalancedSpectrumCounts	ProteinDescription	TargetMatch
{WP_009788708.1,YP_731920.1}	1	2	1	2	2.0	2.0	{WP_009788708.1,YP_731920.1}	T
{WP_009788850.1,WP_009790020.1,YP_001014132.1,YP_731060.1,YP_731062.1,merged|38367_5,merged|7719_5,t0|contig-3134000006_2}	2	2	2	2	2.0	2.0	{WP_009788850.1,WP_009790020.1,YP_001014132.1,YP_731060.1,YP_731062.1,merged|38367_5,merged|7719_5,t0|contig-3134000006_2}	T
{WP_009788914.1,merged|26556_10}	1	2	1	2	1.5	1.5	{WP_009788914.1,merged|26556_10}	T
{WP_009788915.1,YP_729645.1,merged|26556_9}	1	2	1	3	3.0	3.0	{WP_009788915.1,YP_729645.1,merged|26556_9}	T
{WP_009788921.1,YP_001015807.1,YP_729651.1,merged|26556_4}	2	2	3	3	3.0	3.0	{WP_009788921.1,YP_001015807.1,YP_729651.1,merged|26556_4}	T
{WP_009789022.1,merged|2970_10}	1	3	1	4	2.0	2.0	{WP_009789022.1,merged|2970_10}	T
{WP_009789024.1,YP_729757.1,merged|15683_2}	1	2	1	2	2.0	2.0	{WP_009789024.1,YP_729757.1,merged|15683_2}	T
{WP_009789231.1,t0|contig-22845000006_2}	1	2	1	2	2.0	2.0	{WP_009789231.1,t0|contig-22845000006_2}	T
{WP_009789803.1,t0|contig-14738000015_5}	2	2	2	2	2.0	2.0	{WP_009789803.1,t0|contig-14738000015_5}	T
{WP_009789918.1,YP_730774.1,t0|contig-38082000015_2}	1	2	2	3	3.0	3.0	{WP_009789918.1,YP_730774.1,t0|contig-38082000015_2}	T
{WP_009790045.1,t0|contig-44289000000_2}	1	2	2	3	3.0	3.0	{WP_009790045.1,t0|contig-44289000000_2}	T
{WP_009790178.1,YP_730907.1}	1	5	1	6	6.0	6.0	{WP_009790178.1,YP_730907.1}	T
{WP_009790366.1,YP_001015705.1,YP_731554.1}	1	5	1	9	3.24358974359	3.24	{WP_009790366.1,YP_001015705.1,YP_731554.1}	T
{WP_009790477.1,t0|contig-46537000005_2}	4	16	5	29	15.5833333333	15.58	{WP_009790477.1,t0|contig-46537000005_2}	T
{WP_009790504.1,merged|10188_2}	3	3	3	3	3.0	3.0	{WP_009790504.1,merged|10188_2}	T
{WP_009833639.1,WP_009834537.1,YP_001339957.1}	1	3	1	3	2.0	2.0	{WP_009833639.1,WP_009834537.1,YP_001339957.1}	T
{WP_009839395.1,merged|22167_4,merged|54937_2,t0|contig-128346000013_13}	1	2	1	2	1.5	1.5	{WP_009839395.1,merged|22167_4,merged|54937_2,t0|contig-128346000013_13}	T
{WP_010158280.1,t0|contig-129207000004_8}	4	19	4	21	8.56333333333	8.56	{WP_010158280.1,t0|contig-129207000004_8}	T
{WP_010158677.1,merged|18932_1}	1	2	1	2	2.0	2.0	{WP_010158677.1,merged|18932_1}	T
{WP_010158693.1,WP_010160294.1,merged|10511_11,merged|1540_2,merged|7177_23}	2	2	2	2	2.0	2.0	{WP_010158693.1,WP_010160294.1,merged|10511_11,merged|1540_2,merged|7177_23}	T
{WP_010158787.1,merged|34587_28,merged|38197_6}	1	2	2	3	3.0	3.0	{WP_010158787.1,merged|34587_28,merged|38197_6}	T
{WP_010158812.1,WP_010159291.1,acetate|contig-16610000004_1,merged|1186_37,t0|contig-128816000010_15,t0|contig-14110000001_18}	1	3	1	3	1.30952380952	1.31	{WP_010158812.1,WP_010159291.1,acetate|contig-16610000004_1,merged|1186_37,t0|contig-128816000010_15,t0|contig-14110000001_18}	T
{WP_010158846.1,merged|34587_38}	1	2	1	2	2.0	2.0	{WP_010158846.1,merged|34587_38}	T
{WP_010159612.1,lipids|contig-12051000011_2,merged|44762_7,t0|contig-80154000004_3}	1	3	1	3	2.0	2.0	{WP_010159612.1,lipids|contig-12051000011_2,merged|44762_7,t0|contig-80154000004_3}	T
{WP_010159685.1,merged|27869_84,merged|5751_12,t0|contig-24222000010_14}	1	7	1	13	7.5	7.5	{WP_010159685.1,merged|27869_84,merged|5751_12,t0|contig-24222000010_14}	T
{WP_010159878.1,merged|24518_23}	1	2	1	2	1.25	1.25	{WP_010159878.1,merged|24518_23}	T
{WP_010160079.1,merged|7574_35}	1	3	1	10	3.6	3.6	{WP_010160079.1,merged|7574_35}	T
{WP_010160277.1,merged|1186_19,merged|6528_11}	1	2	1	2	2.0	2.0	{WP_010160277.1,merged|1186_19,merged|6528_11}	T
{WP_010160285.1,merged|10511_4}	2	9	3	13	6.84523809524	6.85	{WP_010160285.1,merged|10511_4}	T
{YP_001014191.1,YP_729494.1}	1	2	1	2	1.5	1.5	{YP_001014191.1,YP_729494.1}	T
{YP_001014612.1,t0|contig-29240000009_8}	1	3	1	3	3.0	3.0	{YP_001014612.1,t0|contig-29240000009_8}	T
{YP_001015801.1,YP_729644.1}	3	4	4	5	4.5	4.5	{YP_001015801.1,YP_729644.1}	T
{YP_001193840.1,merged|4347_1}	1	5	1	5	2.33333333333	2.33	{YP_001193840.1,merged|4347_1}	T
{YP_003550778.1,t0|contig-2966000005_2}	2	2	3	3	3.0	3.0	{YP_003550778.1,t0|contig-2966000005_2}	T
{YP_003552743.1,merged|35159_28}	1	2	1	2	2.0	2.0	{YP_003552743.1,merged|35159_28}	T
{YP_003861417.1,merged|41052_2,merged|7250_206,t0|contig-8605000001_3}	1	3	1	3	1.30952380952	1.31	{YP_003861417.1,merged|41052_2,merged|7250_206,t0|contig-8605000001_3}	T
{YP_004425936.1,merged|47430_2}	2	3	2	3	3.0	3.0	{YP_004425936.1,merged|47430_2}	T
{YP_729739.1,merged|24086_1}	1	3	2	6	6.0	6.0	{YP_729739.1,merged|24086_1}	T
{acetate|contig-12444000000_2,glucose|contig-35520000006_2,merged|2682_3}	2	2	2	2	2.0	2.0	{acetate|contig-12444000000_2,glucose|contig-35520000006_2,merged|2682_3}	T
{acetate|contig-13725000000_3,merged|16592_5}	2	6	3	9	7.7	7.7	{acetate|contig-13725000000_3,merged|16592_5}	T
{acetate|contig-14687000006_1,merged|30579_1}	1	5	1	7	2.58333333333	2.58	{acetate|contig-14687000006_1,merged|30579_1}	T
{acetate|contig-15436000003_1,merged|30960_1}	1	2	2	3	2.5	2.5	{acetate|contig-15436000003_1,merged|30960_1}	T
{acetate|contig-16336000004_7,glucose|contig-1555000013_1,glucose|contig-18873000009_3,glucose|contig-54154000009_3,merged|16114_12,merged|16753_9,merged|49340_3,merged|50847_20,merged|52493_2,starch|contig-27865000014_1}	1	2	1	2	2.0	2.0	{acetate|contig-16336000004_7,glucose|contig-1555000013_1,glucose|contig-18873000009_3,glucose|contig-54154000009_3,merged|16114_12,merged|16753_9,merged|49340_3,merged|50847_20,merged|52493_2,starch|contig-27865000014_1}	T
{acetate|contig-17076000014_1,protein|contig-61431000011_3}	1	2	1	3	3.0	3.0	{acetate|contig-17076000014_1,protein|contig-61431000011_3}	T
{acetate|contig-200000009_1,glucose|contig-11297000015_8}	1	3	1	4	2.5	2.5	{acetate|contig-200000009_1,glucose|contig-11297000015_8}	T
{acetate|contig-20584000005_2,merged|50117_24,merged|52186_12,merged|55216_4}	1	7	1	11	7.5	7.5	{acetate|contig-20584000005_2,merged|50117_24,merged|52186_12,merged|55216_4}	T
{acetate|contig-22115000014_1,t0|contig-22444000001_9}	1	2	1	2	2.0	2.0	{acetate|contig-22115000014_1,t0|contig-22444000001_9}	T
{acetate|contig-273000001_1,merged|14891_1}	1	2	1	2	2.0	2.0	{acetate|contig-273000001_1,merged|14891_1}	T
{acetate|contig-27648000012_1,merged|54701_1}	1	2	1	2	2.0	2.0	{acetate|contig-27648000012_1,merged|54701_1}	T
{acetate|contig-28657000011_1,lipids|contig-31575000007_2,merged|54259_1}	1	5	1	5	5.0	5.0	{acetate|contig-28657000011_1,lipids|contig-31575000007_2,merged|54259_1}	T
{acetate|contig-30608000014_1,glucose|contig-18787000003_2,glucose|contig-34505000011_2,merged|47350_2}	1	2	1	3	3.0	3.0	{acetate|contig-30608000014_1,glucose|contig-18787000003_2,glucose|contig-34505000011_2,merged|47350_2}	T
{acetate|contig-33812000008_1,merged|26821_7,merged|41396_18,merged|47337_12}	3	3	4	4	4.0	4.0	{acetate|contig-33812000008_1,merged|26821_7,merged|41396_18,merged|47337_12}	T
{acetate|contig-33812000008_2,aminoacids|contig-21354000006_1,merged|41396_17,merged|47337_10,starch|contig-24967000008_1}	1	2	1	2	1.5	1.5	{acetate|contig-33812000008_2,aminoacids|contig-21354000006_1,merged|41396_17,merged|47337_10,starch|contig-24967000008_1}	T
{acetate|contig-36968000014_1,merged|7250_212}	3	4	3	4	4.0	4.0	{acetate|contig-36968000014_1,merged|7250_212}	T
{acetate|contig-37480000010_1,merged|32517_1}	2	4	2	6	6.0	6.0	{acetate|contig-37480000010_1,merged|32517_1}	T
{acetate|contig-38582000008_1,protein|contig-38914000015_1}	1	3	2	4	3.5	3.5	{acetate|contig-38582000008_1,protein|contig-38914000015_1}	T
{acetate|contig-39626000014_1,protein|contig-56403000011_2}	1	3	1	4	4.0	4.0	{acetate|contig-39626000014_1,protein|contig-56403000011_2}	T
{acetate|contig-41230000014_1,aminoacids|contig-54984000001_1,glucose|contig-54272000000_3,t0|contig-15871000001_3}	1	3	1	3	2.25	2.25	{acetate|contig-41230000014_1,aminoacids|contig-54984000001_1,glucose|contig-54272000000_3,t0|contig-15871000001_3}	T
{acetate|contig-41732000012_1,lipids|contig-23415000009_4}	1	2	1	2	1.5	1.5	{acetate|contig-41732000012_1,lipids|contig-23415000009_4}	T
{acetate|contig-42725000003_1,t0|contig-25296000015_13}	2	2	2	2	2.0	2.0	{acetate|contig-42725000003_1,t0|contig-25296000015_13}	T
{acetate|contig-44605000009_1,t0|contig-1778000002_3}	2	3	3	4	3.5	3.5	{acetate|contig-44605000009_1,t0|contig-1778000002_3}	T
{acetate|contig-46695000006_18,merged|37265_13}	2	5	2	7	3.22222222222	3.22	{acetate|contig-46695000006_18,merged|37265_13}	T
{acetate|contig-46695000006_9,merged|37669_14}	1	4	1	4	2.83333333333	2.83	{acetate|contig-46695000006_9,merged|37669_14}	T
{acetate|contig-46921000008_15,aminoacids|contig-50845000002_1,glucose|contig-14526000002_2,merged|30306_13,merged|46908_20,merged|9755_8,starch|contig-29550000010_5,starch|contig-604000007_6}	1	2	1	2	2.0	2.0	{acetate|contig-46921000008_15,aminoacids|contig-50845000002_1,glucose|contig-14526000002_2,merged|30306_13,merged|46908_20,merged|9755_8,starch|contig-29550000010_5,starch|contig-604000007_6}	T
{acetate|contig-6968000015_1,merged|10232_8}	2	7	3	16	16.0	16.0	{acetate|contig-6968000015_1,merged|10232_8}	T
{acetate|contig-7215000000_3,merged|37686_38}	1	2	1	2	1.5	1.5	{acetate|contig-7215000000_3,merged|37686_38}	T
{aminoacids|contig-1054000007_1,merged|217_98}	4	4	6	6	6.0	6.0	{aminoacids|contig-1054000007_1,merged|217_98}	T
{aminoacids|contig-22240000000_1,merged|41023_6,protein|contig-623000002_1,t0|contig-77422000010_3}	1	2	1	2	2.0	2.0	{aminoacids|contig-22240000000_1,merged|41023_6,protein|contig-623000002_1,t0|contig-77422000010_3}	T
{aminoacids|contig-23360000009_1,merged|39891_2}	1	7	1	8	2.48	2.48	{aminoacids|contig-23360000009_1,merged|39891_2}	T
{aminoacids|contig-25269000010_2,merged|16782_22}	1	7	3	11	7.66666666667	7.67	{aminoacids|contig-25269000010_2,merged|16782_22}	T
{aminoacids|contig-25327000010_1,merged|28190_1,merged|46514_2,protein|contig-47583000011_1}	1	3	1	4	1.75	1.75	{aminoacids|contig-25327000010_1,merged|28190_1,merged|46514_2,protein|contig-47583000011_1}	T
{aminoacids|contig-29058000010_2,merged|48506_4,merged|50092_2,merged|51472_7}	1	2	1	3	3.0	3.0	{aminoacids|contig-29058000010_2,merged|48506_4,merged|50092_2,merged|51472_7}	T
{aminoacids|contig-32346000000_2,aminoacids|contig-53152000002_3}	2	9	2	15	8.0	8.0	{aminoacids|contig-32346000000_2,aminoacids|contig-53152000002_3}	T
{aminoacids|contig-37657000004_1,merged|37673_1,t0|contig-17403000007_1}	1	3	1	3	2.0	2.0	{aminoacids|contig-37657000004_1,merged|37673_1,t0|contig-17403000007_1}	T
{aminoacids|contig-38605000003_2,glucose|contig-7026000004_4,merged|16807_2,merged|39925_5,merged|48141_6,starch|contig-20998000002_2}	1	2	1	2	2.0	2.0	{aminoacids|contig-38605000003_2,glucose|contig-7026000004_4,merged|16807_2,merged|39925_5,merged|48141_6,starch|contig-20998000002_2}	T
{aminoacids|contig-45344000005_2,merged|32065_5,merged|35925_4,merged|41438_9}	2	5	2	5	5.0	5.0	{aminoacids|contig-45344000005_2,merged|32065_5,merged|35925_4,merged|41438_9}	T
{aminoacids|contig-52381000003_2,merged|41403_6,t0|contig-47519000011_2}	1	5	1	5	5.0	5.0	{aminoacids|contig-52381000003_2,merged|41403_6,t0|contig-47519000011_2}	T
{aminoacids|contig-52579000002_3,merged|24427_4}	3	4	5	6	5.5	5.5	{aminoacids|contig-52579000002_3,merged|24427_4}	T
{aminoacids|contig-52804000008_3,t0|contig-85350000002_5}	1	3	2	4	3.0	3.0	{aminoacids|contig-52804000008_3,t0|contig-85350000002_5}	T
{aminoacids|contig-53201000010_2,glucose|contig-45247000004_1,merged|3120_8}	1	2	1	2	2.0	2.0	{aminoacids|contig-53201000010_2,glucose|contig-45247000004_1,merged|3120_8}	T
{aminoacids|contig-60066000006_1,merged|9808_6}	4	4	5	5	5.0	5.0	{aminoacids|contig-60066000006_1,merged|9808_6}	T
{aminoacids|contig-60941000007_11,merged|54547_29}	1	7	1	7	6.33333333333	6.33	{aminoacids|contig-60941000007_11,merged|54547_29}	T
{glucose|contig-174000000_3,merged|47742_4}	1	4	2	6	5.5	5.5	{glucose|contig-174000000_3,merged|47742_4}	T
{glucose|contig-185000008_13,merged|13703_19}	1	3	2	4	3.0	3.0	{glucose|contig-185000008_13,merged|13703_19}	T
{glucose|contig-185000008_8,merged|13703_24}	1	2	1	3	3.0	3.0	{glucose|contig-185000008_8,merged|13703_24}	T
{glucose|contig-18873000009_2,starch|contig-23284000010_2}	1	5	1	5	5.0	5.0	{glucose|contig-18873000009_2,starch|contig-23284000010_2}	T
{glucose|contig-18873000009_4,merged|52493_3}	2	3	2	4	4.0	4.0	{glucose|contig-18873000009_4,merged|52493_3}	T
{glucose|contig-1959000015_1,merged|17345_14,starch|contig-278000013_13}	1	2	1	3	1.66666666667	1.67	{glucose|contig-1959000015_1,merged|17345_14,starch|contig-278000013_13}	T
{glucose|contig-26048000004_1,merged|12858_7}	1	3	1	3	2.33333333333	2.33	{glucose|contig-26048000004_1,merged|12858_7}	T
{glucose|contig-26888000015_1,merged|21332_12}	1	3	1	3	2.5	2.5	{glucose|contig-26888000015_1,merged|21332_12}	T
{glucose|contig-272000008_1,merged|45404_1,t0|contig-1242000009_2}	5	5	5	5	5.0	5.0	{glucose|contig-272000008_1,merged|45404_1,t0|contig-1242000009_2}	T
{glucose|contig-27706000000_1,merged|21774_2,merged|30744_1,merged|49328_3}	5	14	5	18	9.04285714286	9.04	{glucose|contig-27706000000_1,merged|21774_2,merged|30744_1,merged|49328_3}	T
{glucose|contig-28357000003_1,glucose|contig-45583000007_1,merged|50564_7}	1	2	1	3	3.0	3.0	{glucose|contig-28357000003_1,glucose|contig-45583000007_1,merged|50564_7}	T
{glucose|contig-29663000011_1,merged|42839_1,merged|52693_1}	1	2	1	3	3.0	3.0	{glucose|contig-29663000011_1,merged|42839_1,merged|52693_1}	T
{glucose|contig-3267000008_1,protein|contig-13622000001_3,t0|contig-128643000001_2}	2	2	2	2	2.0	2.0	{glucose|contig-3267000008_1,protein|contig-13622000001_3,t0|contig-128643000001_2}	T
{glucose|contig-33917000007_1,merged|14995_7,merged|52559_1,t0|contig-39001000015_1}	2	2	2	2	2.0	2.0	{glucose|contig-33917000007_1,merged|14995_7,merged|52559_1,t0|contig-39001000015_1}	T
{glucose|contig-34642000009_5,merged|28050_19,merged|40485_5,merged|48436_7}	1	2	1	3	3.0	3.0	{glucose|contig-34642000009_5,merged|28050_19,merged|40485_5,merged|48436_7}	T
{glucose|contig-35602000007_2,merged|38930_18}	1	3	2	4	4.0	4.0	{glucose|contig-35602000007_2,merged|38930_18}	T
{glucose|contig-36017000002_1,glucose|contig-45386000002_7,merged|50483_7,t0|contig-43920000011_9}	1	6	1	8	8.0	8.0	{glucose|contig-36017000002_1,glucose|contig-45386000002_7,merged|50483_7,t0|contig-43920000011_9}	T
{glucose|contig-37810000009_9,glucose|contig-7273000012_1,merged|18853_5,merged|48970_3}	1	2	2	3	3.0	3.0	{glucose|contig-37810000009_9,glucose|contig-7273000012_1,merged|18853_5,merged|48970_3}	T
{glucose|contig-3890000014_3,merged|1427_34}	2	3	2	3	3.0	3.0	{glucose|contig-3890000014_3,merged|1427_34}	T
{glucose|contig-4315000006_4,merged|20553_32}	2	2	2	2	2.0	2.0	{glucose|contig-4315000006_4,merged|20553_32}	T
{glucose|contig-43488000015_4,glucose|contig-50593000005_1}	1	9	1	17	10.8333333333	10.83	{glucose|contig-43488000015_4,glucose|contig-50593000005_1}	T
{glucose|contig-4593000011_5,merged|55197_13}	1	10	1	13	10.5	10.5	{glucose|contig-4593000011_5,merged|55197_13}	T
{glucose|contig-47398000009_2,glucose|contig-54092000007_8,merged|10232_9}	1	2	1	2	2.0	2.0	{glucose|contig-47398000009_2,glucose|contig-54092000007_8,merged|10232_9}	T
{glucose|contig-506000004_1,merged|48164_14,t0|contig-118033000010_3}	1	3	1	4	4.0	4.0	{glucose|contig-506000004_1,merged|48164_14,t0|contig-118033000010_3}	T
{glucose|contig-51762000013_9,t0|contig-11574000014_2}	2	54	2	104	26.1718420468	26.17	{glucose|contig-51762000013_9,t0|contig-11574000014_2}	T
{glucose|contig-52260000012_4,merged|42461_3}	1	5	2	6	6.0	6.0	{glucose|contig-52260000012_4,merged|42461_3}	T
{glucose|contig-52560000002_6,merged|52532_12}	1	5	1	9	9.0	9.0	{glucose|contig-52560000002_6,merged|52532_12}	T
{glucose|contig-53704000002_9,merged|51709_12}	3	21	3	26	11.3611111111	11.36	{glucose|contig-53704000002_9,merged|51709_12}	T
{glucose|contig-53708000002_6,merged|40662_2,merged|41611_2}	2	7	5	10	8.5	8.5	{glucose|contig-53708000002_6,merged|40662_2,merged|41611_2}	T
{glucose|contig-53756000005_18,merged|27715_4,merged|47752_19,merged|55204_16}	3	3	3	3	3.0	3.0	{glucose|contig-53756000005_18,merged|27715_4,merged|47752_19,merged|55204_16}	T
{glucose|contig-53859000004_2,merged|45836_5}	1	4	1	5	3.66666666667	3.67	{glucose|contig-53859000004_2,merged|45836_5}	T
{glucose|contig-53859000004_3,merged|45836_6}	1	2	1	4	2.0	2.0	{glucose|contig-53859000004_3,merged|45836_6}	T
{glucose|contig-53982000008_13,merged|22061_9}	1	6	1	7	3.33333333333	3.33	{glucose|contig-53982000008_13,merged|22061_9}	T
{glucose|contig-54169000009_6,merged|54955_190}	1	4	1	6	2.5	2.5	{glucose|contig-54169000009_6,merged|54955_190}	T
{glucose|contig-62000010_6,merged|55225_16}	5	7	5	8	8.0	8.0	{glucose|contig-62000010_6,merged|55225_16}	T
{glucose|contig-7677000009_4,merged|46868_7,starch|contig-6023000006_4}	1	7	1	9	7.0	7.0	{glucose|contig-7677000009_4,merged|46868_7,starch|contig-6023000006_4}	T
{glucose|contig-8111000000_2,merged|49777_5,protein|contig-10973000010_3}	2	3	3	4	4.0	4.0	{glucose|contig-8111000000_2,merged|49777_5,protein|contig-10973000010_3}	T
{glucose|contig-817000013_7,merged|37677_55}	1	5	1	5	3.58333333333	3.58	{glucose|contig-817000013_7,merged|37677_55}	T
{glucose|contig-831000007_2,t0|contig-12123000005_24}	2	11	2	17	9.5	9.5	{glucose|contig-831000007_2,t0|contig-12123000005_24}	T
{glucose|contig-969000006_1,merged|27913_2,merged|33591_1}	1	2	1	2	1.25	1.25	{glucose|contig-969000006_1,merged|27913_2,merged|33591_1}	T
{glucose|contig-9701000007_1,t0|contig-25802000005_3,t0|contig-46837000014_1}	1	3	1	3	3.0	3.0	{glucose|contig-9701000007_1,t0|contig-25802000005_3,t0|contig-46837000014_1}	T
{lipids|contig-1064000013_27,merged|16443_5,merged|46955_8}	1	6	1	8	3.58333333333	3.58	{lipids|contig-1064000013_27,merged|16443_5,merged|46955_8}	T
{lipids|contig-15836000004_2,merged|3715_17,merged|45122_1,t0|contig-111300000010_1}	2	4	2	5	3.0	3.0	{lipids|contig-15836000004_2,merged|3715_17,merged|45122_1,t0|contig-111300000010_1}	T
{lipids|contig-22441000006_1,merged|13696_14,merged|7208_10}	2	3	3	5	4.0	4.0	{lipids|contig-22441000006_1,merged|13696_14,merged|7208_10}	T
{lipids|contig-36367000002_1,merged|6995_2,protein|contig-48567000014_3,t0|contig-73587000014_1}	2	4	2	4	4.0	4.0	{lipids|contig-36367000002_1,merged|6995_2,protein|contig-48567000014_3,t0|contig-73587000014_1}	T
{lipids|contig-37482000005_1,merged|49273_4}	1	2	1	2	2.0	2.0	{lipids|contig-37482000005_1,merged|49273_4}	T
{lipids|contig-37859000005_2,merged|41978_3,merged|54771_3,protein|contig-23907000011_2}	1	2	1	2	2.0	2.0	{lipids|contig-37859000005_2,merged|41978_3,merged|54771_3,protein|contig-23907000011_2}	T
{lipids|contig-41652000014_3,merged|52958_2,protein|contig-20554000000_2}	1	2	1	2	2.0	2.0	{lipids|contig-41652000014_3,merged|52958_2,protein|contig-20554000000_2}	T
{lipids|contig-418000006_3,merged|48104_3,protein|contig-713000006_6,t0|contig-12123000005_29}	2	5	2	6	4.0	4.0	{lipids|contig-418000006_3,merged|48104_3,protein|contig-713000006_6,t0|contig-12123000005_29}	T
{merged|10273_7,t0|contig-14232000010_1}	3	3	4	4	4.0	4.0	{merged|10273_7,t0|contig-14232000010_1}	T
{merged|1039_88,merged|26793_2}	3	3	3	3	3.0	3.0	{merged|1039_88,merged|26793_2}	T
{merged|10404_6,merged|23944_1}	1	2	1	2	2.0	2.0	{merged|10404_6,merged|23944_1}	T
{merged|10507_27,merged|7931_6}	1	3	1	4	4.0	4.0	{merged|10507_27,merged|7931_6}	T
{merged|10507_62,t0|contig-34923000014_2}	1	3	1	4	2.5	2.5	{merged|10507_62,t0|contig-34923000014_2}	T
{merged|10509_18,merged|28775_2}	2	4	2	4	4.0	4.0	{merged|10509_18,merged|28775_2}	T
{merged|10518_55,merged|13715_11}	1	14	1	21	15.5	15.5	{merged|10518_55,merged|13715_11}	T
{merged|10693_142,merged|30829_3}	1	2	1	2	2.0	2.0	{merged|10693_142,merged|30829_3}	T
{merged|10693_28,t0|contig-90905000004_1}	1	2	1	2	1.5	1.5	{merged|10693_28,t0|contig-90905000004_1}	T
{merged|10873_38,t0|contig-129340000004_7}	2	5	4	7	5.75	5.75	{merged|10873_38,t0|contig-129340000004_7}	T
{merged|11101_7,t0|contig-118866000015_1}	2	3	2	3	3.0	3.0	{merged|11101_7,t0|contig-118866000015_1}	T
{merged|11140_29,merged|27106_5}	1	8	1	10	4.04285714286	4.04	{merged|11140_29,merged|27106_5}	T
{merged|11149_2,merged|55146_68}	3	4	3	4	4.0	4.0	{merged|11149_2,merged|55146_68}	T
{merged|1115_3,merged|26220_8}	1	7	1	10	3.17857142857	3.18	{merged|1115_3,merged|26220_8}	T
{merged|11203_19,t0|contig-11690000013_1,t0|contig-13556000001_2}	1	2	1	2	1.5	1.5	{merged|11203_19,t0|contig-11690000013_1,t0|contig-13556000001_2}	T
{merged|11330_6,merged|40514_17}	2	6	2	6	4.0	4.0	{merged|11330_6,merged|40514_17}	T
{merged|11330_7,merged|40514_16,protein|contig-61515000007_7}	8	11	11	14	13.5	13.5	{merged|11330_7,merged|40514_16,protein|contig-61515000007_7}	T
{merged|1186_27,merged|34587_32,t0|contig-128816000010_25}	2	2	2	2	2.0	2.0	{merged|1186_27,merged|34587_32,t0|contig-128816000010_25}	T
{merged|12122_2,t0|contig-22912000008_1}	1	2	1	2	1.5	1.5	{merged|12122_2,t0|contig-22912000008_1}	T
{merged|12334_1,t0|contig-3274000004_2}	2	4	2	6	3.83333333333	3.83	{merged|12334_1,t0|contig-3274000004_2}	T
{merged|12395_10,merged|12395_3}	5	5	6	6	6.0	6.0	{merged|12395_10,merged|12395_3}	T
{merged|12428_11,merged|14544_53}	1	4	1	5	5.0	5.0	{merged|12428_11,merged|14544_53}	T
{merged|12611_3,t0|contig-60916000007_3}	5	5	5	5	5.0	5.0	{merged|12611_3,t0|contig-60916000007_3}	T
{merged|12644_23,merged|4900_12}	1	2	1	2	1.5	1.5	{merged|12644_23,merged|4900_12}	T
{merged|12858_10,merged|35733_3}	2	4	2	4	3.5	3.5	{merged|12858_10,merged|35733_3}	T
{merged|12858_13,t0|contig-49796000012_2,t0|contig-7923000001_1}	1	2	1	2	1.25	1.25	{merged|12858_13,t0|contig-49796000012_2,t0|contig-7923000001_1}	T
{merged|12867_4,merged|41678_4}	1	3	1	6	2.125	2.13	{merged|12867_4,merged|41678_4}	T
{merged|12954_3,merged|14544_185}	1	2	1	2	2.0	2.0	{merged|12954_3,merged|14544_185}	T
{merged|12963_40,merged|8729_2}	1	2	1	2	1.5	1.5	{merged|12963_40,merged|8729_2}	T
{merged|13105_2,t0|contig-170000002_4}	1	2	1	2	2.0	2.0	{merged|13105_2,t0|contig-170000002_4}	T
{merged|13152_6,merged|40124_4,merged|44784_9}	2	5	2	5	3.83333333333	3.83	{merged|13152_6,merged|40124_4,merged|44784_9}	T
{merged|13459_5,merged|16441_2}	3	3	3	3	3.0	3.0	{merged|13459_5,merged|16441_2}	T
{merged|13462_5,merged|2339_9,merged|23693_4,merged|37572_2}	1	5	1	5	5.0	5.0	{merged|13462_5,merged|2339_9,merged|23693_4,merged|37572_2}	T
{merged|13657_9,t0|contig-21176000010_5}	2	3	2	3	2.5	2.5	{merged|13657_9,t0|contig-21176000010_5}	T
