#	########################################
#	##### Peptide Assembling by Sipros #####
#	########################################
#	
#	###############
#	# Input Files #
#	###############
#	
#	[Input_Files]
#	
#	psm{Run1} = ./OSU_B4_FASP_Elite_03232014.psm.txt
#	
#	pep{Run1} = ./OSU_B4_FASP_Elite_03232014.pep.txt
#	
#	########################
#	# Filtering Parameters #
#	########################
#	
#	[Protein_Identification]
#	
#	# Minimum number of peptides per protein
#	Min_Peptide_Per_Protein = 2
#	
#	# Minimum number of unique peptides per protein
#	Min_Unique_Peptide_Per_Protein = 1
#	
#	#######################
#	# Statistical Results #
#	#######################
#	
#	[Statistical_Results]
#	
#	# Numbers of proteins before filtering
#	Decoy_Proteins_Before_Filtering = 150
#	Target_Proteins_Before_Filtering = 11011
#	Total_Proteins_Before_Filtering = 11161
#	
#	# Numbers of proteins after filtering
#	Decoy_Proteins_After_Filtering = 2
#	Target_Proteins_After_Filtering = 2885
#	Total_Proteins_After_Filtering = 2887
#	
#	# Protein FDR = Decoy_Proteins_After_Filtering / Total_Proteins_After_Filtering
#	Protein_FDR = 0.000692760651195
#	
#	################
#	# Column Names #
#	################
#	
#	[Column_Names]
#	ProteinID = Names of the protein
#	Run#_UniquePeptideCounts = Number of unique peptides in a run
#	Run#_TotalPeptideCounts = Number of all peptides in a run
#	Run#_UniqueSpectrumCounts = Number of unique PSM in a run
#	Run#_TotalSpectrumCounts = Number of all PSM in a run
#	Run#_BalancedSpectrumCounts = Balanced spectrum count in a run
#	Run#_NormalizedBalancedSpectrumCounts = Normalized Balanced spectrum count in a run
#	ProteinDescription = Protein description
#	TargetMatch = T for target match and F for decoy match
#	
ProteinID	Run1_UniquePeptideCounts	Run1_TotalPeptideCounts	Run1_UniqueSpectrumCounts	Run1_TotalSpectrumCounts	Run1_BalancedSpectrumCounts	Run1_NormalizedBalancedSpectrumCounts	ProteinDescription	TargetMatch
{aminoacids|contig-29058000010_2,merged|51472_7}	1	6	1	6	3.5	3.5	{aminoacids|contig-29058000010_2,merged|51472_7}	T
{aminoacids|contig-37497000009_2,merged|37671_3}	2	4	2	6	4.0	4.0	{aminoacids|contig-37497000009_2,merged|37671_3}	T
{aminoacids|contig-42845000002_1,merged|43624_13,merged|52524_2,protein|contig-54507000011_3,t0|contig-102915000005_1}	2	2	2	2	2.0	2.0	{aminoacids|contig-42845000002_1,merged|43624_13,merged|52524_2,protein|contig-54507000011_3,t0|contig-102915000005_1}	T
{aminoacids|contig-50999000007_1,merged|43274_38}	1	4	1	9	3.0	3.0	{aminoacids|contig-50999000007_1,merged|43274_38}	T
{aminoacids|contig-52579000002_3,merged|24427_4}	1	3	1	6	3.5	3.5	{aminoacids|contig-52579000002_3,merged|24427_4}	T
{aminoacids|contig-55868000006_3,t0|contig-97251000015_1}	1	2	1	2	2.0	2.0	{aminoacids|contig-55868000006_3,t0|contig-97251000015_1}	T
{aminoacids|contig-56886000011_2,protein|contig-57673000007_1,starch|contig-34630000008_1}	1	2	1	2	2.0	2.0	{aminoacids|contig-56886000011_2,protein|contig-57673000007_1,starch|contig-34630000008_1}	T
{aminoacids|contig-57067000010_1,merged|52898_1}	1	12	5	19	13.0	13.0	{aminoacids|contig-57067000010_1,merged|52898_1}	T
{aminoacids|contig-59976000004_1,merged|38897_2,merged|44422_2}	1	2	1	2	2.0	2.0	{aminoacids|contig-59976000004_1,merged|38897_2,merged|44422_2}	T
{aminoacids|contig-60066000006_1,merged|9808_6}	3	3	4	4	4.0	4.0	{aminoacids|contig-60066000006_1,merged|9808_6}	T
{glucose|contig-10077000009_1,glucose|contig-1851000014_1,glucose|contig-546000003_1,merged|39949_2,merged|41553_3,merged|46522_28}	1	3	1	3	3.0	3.0	{glucose|contig-10077000009_1,glucose|contig-1851000014_1,glucose|contig-546000003_1,merged|39949_2,merged|41553_3,merged|46522_28}	T
{glucose|contig-10391000007_2,glucose|contig-38633000003_2,merged|47787_6,merged|6875_2}	1	2	1	2	2.0	2.0	{glucose|contig-10391000007_2,glucose|contig-38633000003_2,merged|47787_6,merged|6875_2}	T
{glucose|contig-11812000001_2,merged|16782_7,protein|contig-42613000009_3}	1	2	1	2	2.0	2.0	{glucose|contig-11812000001_2,merged|16782_7,protein|contig-42613000009_3}	T
{glucose|contig-11895000011_1,glucose|contig-52260000012_4,merged|42461_3}	1	3	1	3	3.0	3.0	{glucose|contig-11895000011_1,glucose|contig-52260000012_4,merged|42461_3}	T
{glucose|contig-12155000004_2,merged|51771_3}	2	2	2	2	2.0	2.0	{glucose|contig-12155000004_2,merged|51771_3}	T
{glucose|contig-12508000013_2,lipids|contig-31575000007_3,merged|3131_7,merged|54259_2,protein|contig-56048000003_3,t0|contig-68890000007_4}	1	2	1	2	2.0	2.0	{glucose|contig-12508000013_2,lipids|contig-31575000007_3,merged|3131_7,merged|54259_2,protein|contig-56048000003_3,t0|contig-68890000007_4}	T
{glucose|contig-1345000004_2,merged|51654_4}	1	3	1	3	3.0	3.0	{glucose|contig-1345000004_2,merged|51654_4}	T
{glucose|contig-13526000007_2,starch|contig-34596000015_5}	2	2	2	2	2.0	2.0	{glucose|contig-13526000007_2,starch|contig-34596000015_5}	T
{glucose|contig-1354000000_2,merged|48819_9}	2	7	3	13	11.0	11.0	{glucose|contig-1354000000_2,merged|48819_9}	T
{glucose|contig-16290000005_4,merged|48155_4}	3	19	5	45	30.9833333333	30.98	{glucose|contig-16290000005_4,merged|48155_4}	T
{glucose|contig-174000000_3,merged|47742_4}	5	8	5	9	8.5	8.5	{glucose|contig-174000000_3,merged|47742_4}	T
{glucose|contig-17911000009_2,merged|13333_2,merged|26824_31}	2	2	2	2	2.0	2.0	{glucose|contig-17911000009_2,merged|13333_2,merged|26824_31}	T
{glucose|contig-18001000009_1,lipids|contig-29961000005_1,protein|contig-18120000001_1,t0|contig-20424000014_2}	2	2	2	2	2.0	2.0	{glucose|contig-18001000009_1,lipids|contig-29961000005_1,protein|contig-18120000001_1,t0|contig-20424000014_2}	T
{glucose|contig-185000008_13,merged|13703_19}	1	2	1	2	2.0	2.0	{glucose|contig-185000008_13,merged|13703_19}	T
{glucose|contig-18533000008_2,merged|40299_2}	1	4	1	5	5.0	5.0	{glucose|contig-18533000008_2,merged|40299_2}	T
{glucose|contig-18873000009_2,starch|contig-23284000010_2}	1	6	1	7	6.33333333333	6.33	{glucose|contig-18873000009_2,starch|contig-23284000010_2}	T
{glucose|contig-19789000001_1,glucose|contig-49124000009_4}	1	3	1	3	3.0	3.0	{glucose|contig-19789000001_1,glucose|contig-49124000009_4}	T
{glucose|contig-19845000015_1,merged|45513_10}	2	3	2	6	4.0	4.0	{glucose|contig-19845000015_1,merged|45513_10}	T
{glucose|contig-20244000004_2,glucose|contig-34642000009_12,glucose|contig-53409000002_1,merged|43617_4,starch|contig-7423000001_3}	1	3	1	3	3.0	3.0	{glucose|contig-20244000004_2,glucose|contig-34642000009_12,glucose|contig-53409000002_1,merged|43617_4,starch|contig-7423000001_3}	T
{glucose|contig-21415000000_3,merged|2156_6,merged|30232_3,merged|54869_24,merged|55185_4,t0|contig-128878000008_7}	1	2	1	2	2.0	2.0	{glucose|contig-21415000000_3,merged|2156_6,merged|30232_3,merged|54869_24,merged|55185_4,t0|contig-128878000008_7}	T
{glucose|contig-21606000008_1,merged|13689_8,merged|41022_4,merged|51810_2,merged|54870_26}	1	2	1	2	2.0	2.0	{glucose|contig-21606000008_1,merged|13689_8,merged|41022_4,merged|51810_2,merged|54870_26}	T
{glucose|contig-22047000011_1,merged|48200_42,merged|54955_19}	1	3	1	3	2.0	2.0	{glucose|contig-22047000011_1,merged|48200_42,merged|54955_19}	T
{glucose|contig-24039000010_1,glucose|contig-41072000008_3,glucose|contig-47923000006_2,protein|contig-42449000004_2}	3	7	5	9	7.2	7.2	{glucose|contig-24039000010_1,glucose|contig-41072000008_3,glucose|contig-47923000006_2,protein|contig-42449000004_2}	T
{glucose|contig-24714000006_3,merged|47349_5,protein|contig-26909000002_1}	2	7	3	8	6.16666666667	6.17	{glucose|contig-24714000006_3,merged|47349_5,protein|contig-26909000002_1}	T
{glucose|contig-25977000011_1,glucose|contig-35229000008_15,merged|13125_13,starch|contig-29992000002_1,t0|contig-97647000003_4}	1	3	1	4	3.0	3.0	{glucose|contig-25977000011_1,glucose|contig-35229000008_15,merged|13125_13,starch|contig-29992000002_1,t0|contig-97647000003_4}	T
{glucose|contig-26301000000_5,merged|26201_5}	1	3	1	3	3.0	3.0	{glucose|contig-26301000000_5,merged|26201_5}	T
{glucose|contig-265000005_4,merged|40681_1,merged|48586_1}	1	4	1	4	2.5	2.5	{glucose|contig-265000005_4,merged|40681_1,merged|48586_1}	T
{glucose|contig-272000008_1,merged|45404_1,t0|contig-1242000009_2}	4	4	4	4	4.0	4.0	{glucose|contig-272000008_1,merged|45404_1,t0|contig-1242000009_2}	T
{glucose|contig-27254000014_1,merged|43913_4,merged|46955_51}	2	4	2	4	3.0	3.0	{glucose|contig-27254000014_1,merged|43913_4,merged|46955_51}	T
{glucose|contig-27706000000_1,merged|21774_2,merged|30744_1,merged|49328_3}	6	12	8	16	10.1333333333	10.13	{glucose|contig-27706000000_1,merged|21774_2,merged|30744_1,merged|49328_3}	T
{glucose|contig-28187000013_3,merged|53783_5,merged|9404_18,t0|contig-12040000004_3}	1	2	1	10	2.5	2.5	{glucose|contig-28187000013_3,merged|53783_5,merged|9404_18,t0|contig-12040000004_3}	T
{glucose|contig-2882000006_2,merged|25862_14}	1	4	1	4	4.0	4.0	{glucose|contig-2882000006_2,merged|25862_14}	T
{glucose|contig-292000006_12,merged|7194_27}	2	2	2	2	2.0	2.0	{glucose|contig-292000006_12,merged|7194_27}	T
{glucose|contig-31361000002_1,merged|24440_37,starch|contig-20582000002_1}	2	4	2	4	4.0	4.0	{glucose|contig-31361000002_1,merged|24440_37,starch|contig-20582000002_1}	T
{glucose|contig-3384000003_2,t0|contig-5057000001_1}	1	2	1	2	2.0	2.0	{glucose|contig-3384000003_2,t0|contig-5057000001_1}	T
{glucose|contig-33917000007_1,merged|14995_7,merged|52559_1,t0|contig-39001000015_1}	2	2	2	2	2.0	2.0	{glucose|contig-33917000007_1,merged|14995_7,merged|52559_1,t0|contig-39001000015_1}	T
{glucose|contig-34406000000_2,merged|13125_10}	2	3	2	3	3.0	3.0	{glucose|contig-34406000000_2,merged|13125_10}	T
{glucose|contig-36184000013_1,merged|16757_6}	1	2	1	2	1.5	1.5	{glucose|contig-36184000013_1,merged|16757_6}	T
{glucose|contig-37190000010_6,merged|41979_1,t0|contig-118831000015_3}	1	3	1	3	3.0	3.0	{glucose|contig-37190000010_6,merged|41979_1,t0|contig-118831000015_3}	T
{glucose|contig-37751000006_3,merged|41403_3,merged|46977_3,protein|contig-43072000010_1,starch|contig-32395000000_1}	1	2	1	2	1.5	1.5	{glucose|contig-37751000006_3,merged|41403_3,merged|46977_3,protein|contig-43072000010_1,starch|contig-32395000000_1}	T
{glucose|contig-37891000002_4,merged|21673_14,merged|44429_40}	2	3	3	4	4.0	4.0	{glucose|contig-37891000002_4,merged|21673_14,merged|44429_40}	T
{glucose|contig-39001000000_1,t0|contig-64602000003_1}	1	2	1	2	2.0	2.0	{glucose|contig-39001000000_1,t0|contig-64602000003_1}	T
{glucose|contig-39771000014_4,merged|50092_5,merged|51472_10,t0|contig-64610000013_7}	2	7	2	8	8.0	8.0	{glucose|contig-39771000014_4,merged|50092_5,merged|51472_10,t0|contig-64610000013_7}	T
{glucose|contig-40276000006_4,merged|49786_2,t0|contig-104614000013_1}	2	2	3	3	3.0	3.0	{glucose|contig-40276000006_4,merged|49786_2,t0|contig-104614000013_1}	T
{glucose|contig-41558000004_2,merged|2611_7}	1	4	1	4	2.08333333333	2.08	{glucose|contig-41558000004_2,merged|2611_7}	T
{glucose|contig-43391000006_3,lipids|contig-9058000004_2,merged|19493_2}	2	4	2	4	3.0	3.0	{glucose|contig-43391000006_3,lipids|contig-9058000004_2,merged|19493_2}	T
{glucose|contig-43391000006_4,glucose|contig-4760000005_1,merged|19493_3}	1	9	1	11	9.83333333333	9.83	{glucose|contig-43391000006_4,glucose|contig-4760000005_1,merged|19493_3}	T
{glucose|contig-43488000015_2,merged|41236_2,merged|54364_3}	1	4	1	4	4.0	4.0	{glucose|contig-43488000015_2,merged|41236_2,merged|54364_3}	T
{glucose|contig-47398000009_2,glucose|contig-54092000007_8,merged|10232_9}	1	2	1	2	1.5	1.5	{glucose|contig-47398000009_2,glucose|contig-54092000007_8,merged|10232_9}	T
{glucose|contig-478000007_1,merged|33239_4,t0|contig-36674000007_5}	1	2	1	3	2.0	2.0	{glucose|contig-478000007_1,merged|33239_4,t0|contig-36674000007_5}	T
{glucose|contig-50174000002_1,merged|35787_6}	2	3	2	3	3.0	3.0	{glucose|contig-50174000002_1,merged|35787_6}	T
{glucose|contig-50617000013_1,merged|48978_6}	3	3	3	3	3.0	3.0	{glucose|contig-50617000013_1,merged|48978_6}	T
{glucose|contig-51101000011_2,merged|3315_45}	3	13	3	20	7.31666666667	7.32	{glucose|contig-51101000011_2,merged|3315_45}	T
{glucose|contig-51762000013_9,t0|contig-11574000014_2}	3	51	3	83	33.4631535132	33.46	{glucose|contig-51762000013_9,t0|contig-11574000014_2}	T
{glucose|contig-52009000015_1,merged|26795_5}	1	3	1	3	3.0	3.0	{glucose|contig-52009000015_1,merged|26795_5}	T
{glucose|contig-52560000002_6,merged|52532_12,merged|54169_3}	1	5	1	7	7.0	7.0	{glucose|contig-52560000002_6,merged|52532_12,merged|54169_3}	T
{glucose|contig-53594000000_2,merged|54950_2}	1	2	1	2	2.0	2.0	{glucose|contig-53594000000_2,merged|54950_2}	T
{glucose|contig-53656000015_9,merged|41023_3}	1	2	1	2	2.0	2.0	{glucose|contig-53656000015_9,merged|41023_3}	T
{glucose|contig-53704000002_9,merged|51709_12}	3	21	3	27	21.4	21.4	{glucose|contig-53704000002_9,merged|51709_12}	T
{glucose|contig-53817000013_8,merged|21237_8,merged|7006_3}	1	4	1	4	4.0	4.0	{glucose|contig-53817000013_8,merged|21237_8,merged|7006_3}	T
{glucose|contig-53859000004_2,merged|45836_5}	1	2	1	2	2.0	2.0	{glucose|contig-53859000004_2,merged|45836_5}	T
{glucose|contig-53859000004_4,merged|45836_7}	2	5	4	7	7.0	7.0	{glucose|contig-53859000004_4,merged|45836_7}	T
{glucose|contig-53928000010_4,protein|contig-11699000006_2}	1	3	1	7	6.11111111111	6.11	{glucose|contig-53928000010_4,protein|contig-11699000006_2}	T
{glucose|contig-53928000010_6,merged|30466_13,merged|51510_1,protein|contig-11699000006_4}	1	3	1	3	2.0	2.0	{glucose|contig-53928000010_6,merged|30466_13,merged|51510_1,protein|contig-11699000006_4}	T
{glucose|contig-53982000008_13,merged|22061_9}	3	7	3	8	6.0	6.0	{glucose|contig-53982000008_13,merged|22061_9}	T
{glucose|contig-54021000014_6,starch|contig-278000013_2}	1	8	1	9	4.13333333333	4.13	{glucose|contig-54021000014_6,starch|contig-278000013_2}	T
{glucose|contig-54163000009_4,merged|51461_3}	1	2	1	2	2.0	2.0	{glucose|contig-54163000009_4,merged|51461_3}	T
{glucose|contig-54169000009_6,merged|54955_190}	2	4	3	9	4.5	4.5	{glucose|contig-54169000009_6,merged|54955_190}	T
{glucose|contig-62000010_4,merged|55225_14}	3	3	3	3	3.0	3.0	{glucose|contig-62000010_4,merged|55225_14}	T
{glucose|contig-62000010_6,merged|55225_16}	4	9	8	13	13.0	13.0	{glucose|contig-62000010_6,merged|55225_16}	T
{glucose|contig-7026000004_1,merged|39925_8}	2	7	2	12	6.0	6.0	{glucose|contig-7026000004_1,merged|39925_8}	T
{glucose|contig-7539000014_3,merged|53393_5}	2	2	8	8	8.0	8.0	{glucose|contig-7539000014_3,merged|53393_5}	T
{glucose|contig-8111000000_2,merged|49777_5,protein|contig-10973000010_3}	2	3	2	3	3.0	3.0	{glucose|contig-8111000000_2,merged|49777_5,protein|contig-10973000010_3}	T
{glucose|contig-831000007_2,t0|contig-12123000005_24}	1	10	2	11	10.3333333333	10.33	{glucose|contig-831000007_2,t0|contig-12123000005_24}	T
{glucose|contig-8723000003_1,merged|16746_10,merged|44382_1,protein|contig-20050000000_2,protein|contig-27862000014_7}	1	2	1	2	1.5	1.5	{glucose|contig-8723000003_1,merged|16746_10,merged|44382_1,protein|contig-20050000000_2,protein|contig-27862000014_7}	T
{glucose|contig-9904000001_1,merged|6444_16}	1	2	1	2	1.5	1.5	{glucose|contig-9904000001_1,merged|6444_16}	T
{lipids|contig-13224000004_2,t0|contig-98661000005_5}	1	3	1	3	3.0	3.0	{lipids|contig-13224000004_2,t0|contig-98661000005_5}	T
{lipids|contig-16211000000_3,t0|contig-22444000001_1,t0|contig-56935000002_1}	1	4	1	4	4.0	4.0	{lipids|contig-16211000000_3,t0|contig-22444000001_1,t0|contig-56935000002_1}	T
{lipids|contig-16635000002_2,merged|38862_3,merged|47760_5,merged|50492_2}	2	2	3	3	3.0	3.0	{lipids|contig-16635000002_2,merged|38862_3,merged|47760_5,merged|50492_2}	T
{lipids|contig-19401000003_1,t0|contig-62357000003_3}	3	7	3	14	8.25	8.25	{lipids|contig-19401000003_1,t0|contig-62357000003_3}	T
{lipids|contig-24420000005_1,merged|49764_10,merged|52152_3,merged|6328_27}	2	4	4	7	5.5	5.5	{lipids|contig-24420000005_1,merged|49764_10,merged|52152_3,merged|6328_27}	T
{lipids|contig-35584000014_1,merged|32816_6,merged|49739_7}	1	2	1	2	2.0	2.0	{lipids|contig-35584000014_1,merged|32816_6,merged|49739_7}	T
{lipids|contig-37018000001_3,merged|2420_15}	1	3	1	4	4.0	4.0	{lipids|contig-37018000001_3,merged|2420_15}	T
{lipids|contig-38281000014_2,merged|37673_12}	2	6	11	16	16.0	16.0	{lipids|contig-38281000014_2,merged|37673_12}	T
{lipids|contig-3925000004_2,merged|21711_24}	5	5	8	8	8.0	8.0	{lipids|contig-3925000004_2,merged|21711_24}	T
{lipids|contig-40600000014_2,merged|32806_8,starch|contig-33386000012_2,starch|contig-5129000000_3}	2	2	2	2	2.0	2.0	{lipids|contig-40600000014_2,merged|32806_8,starch|contig-33386000012_2,starch|contig-5129000000_3}	T
{lipids|contig-40671000000_3,merged|40318_2}	3	3	3	3	3.0	3.0	{lipids|contig-40671000000_3,merged|40318_2}	T
{lipids|contig-41476000005_1,merged|47770_2,merged|50117_4,protein|contig-7790000006_1}	2	3	2	3	3.0	3.0	{lipids|contig-41476000005_1,merged|47770_2,merged|50117_4,protein|contig-7790000006_1}	T
{lipids|contig-41652000014_3,merged|52958_2,protein|contig-20554000000_2}	1	2	1	2	2.0	2.0	{lipids|contig-41652000014_3,merged|52958_2,protein|contig-20554000000_2}	T
{lipids|contig-418000006_3,merged|48104_3,protein|contig-713000006_6,t0|contig-12123000005_29}	2	3	3	4	3.5	3.5	{lipids|contig-418000006_3,merged|48104_3,protein|contig-713000006_6,t0|contig-12123000005_29}	T
{lipids|contig-5547000009_1,merged|25729_4}	1	2	1	2	1.5	1.5	{lipids|contig-5547000009_1,merged|25729_4}	T
{lipids|contig-5826000008_1,merged|41831_1}	3	3	3	3	3.0	3.0	{lipids|contig-5826000008_1,merged|41831_1}	T
{merged|10031_62,merged|26114_1,merged|3342_8,t0|contig-70121000014_1,t0|contig-82252000007_1}	1	2	1	2	2.0	2.0	{merged|10031_62,merged|26114_1,merged|3342_8,t0|contig-70121000014_1,t0|contig-82252000007_1}	T
{merged|10273_7,t0|contig-14232000010_1}	3	3	4	4	4.0	4.0	{merged|10273_7,t0|contig-14232000010_1}	T
{merged|10502_3,merged|18969_1}	4	4	4	4	4.0	4.0	{merged|10502_3,merged|18969_1}	T
{merged|10504_3,merged|40078_6,merged|44429_24}	2	2	2	2	2.0	2.0	{merged|10504_3,merged|40078_6,merged|44429_24}	T
{merged|10507_27,merged|7931_6}	1	2	1	2	2.0	2.0	{merged|10507_27,merged|7931_6}	T
{merged|10507_62,t0|contig-34923000014_2}	1	3	1	3	2.5	2.5	{merged|10507_62,t0|contig-34923000014_2}	T
{merged|10509_18,merged|28775_2}	3	5	4	6	4.66666666667	4.67	{merged|10509_18,merged|28775_2}	T
{merged|10511_60,protein|contig-14681000004_2}	2	2	2	2	2.0	2.0	{merged|10511_60,protein|contig-14681000004_2}	T
{merged|10518_115,merged|13197_19}	1	6	1	17	6.0	6.0	{merged|10518_115,merged|13197_19}	T
{merged|10626_5,merged|7392_4}	1	3	1	3	2.125	2.13	{merged|10626_5,merged|7392_4}	T
{merged|10686_8,t0|contig-114042000009_1,t0|contig-128973000008_27}	2	3	2	3	3.0	3.0	{merged|10686_8,t0|contig-114042000009_1,t0|contig-128973000008_27}	T
{merged|10813_2,merged|19511_37}	1	4	1	4	2.5	2.5	{merged|10813_2,merged|19511_37}	T
{merged|10873_38,t0|contig-129340000004_7}	1	2	1	5	3.0	3.0	{merged|10873_38,t0|contig-129340000004_7}	T
{merged|11149_2,merged|55146_68}	1	2	1	2	2.0	2.0	{merged|11149_2,merged|55146_68}	T
{merged|11330_7,merged|40514_16,protein|contig-61515000007_7}	3	4	4	5	5.0	5.0	{merged|11330_7,merged|40514_16,protein|contig-61515000007_7}	T
{merged|1177_5,merged|7223_13}	2	2	2	2	2.0	2.0	{merged|1177_5,merged|7223_13}	T
{merged|1186_31,merged|24094_2}	1	3	1	4	4.0	4.0	{merged|1186_31,merged|24094_2}	T
{merged|1186_54,t0|contig-14110000001_1}	1	9	1	14	12.5	12.5	{merged|1186_54,t0|contig-14110000001_1}	T
{merged|11983_2,merged|51129_1}	1	3	1	3	2.0	2.0	{merged|11983_2,merged|51129_1}	T
{merged|12186_2,merged|32552_3}	1	2	1	2	2.0	2.0	{merged|12186_2,merged|32552_3}	T
{merged|12334_1,t0|contig-3274000004_2}	1	3	1	3	1.66666666667	1.67	{merged|12334_1,t0|contig-3274000004_2}	T
{merged|12428_11,merged|14544_53}	1	4	1	4	4.0	4.0	{merged|12428_11,merged|14544_53}	T
{merged|12526_2,merged|39992_1,t0|contig-57838000007_3}	1	3	1	4	2.0	2.0	{merged|12526_2,merged|39992_1,t0|contig-57838000007_3}	T
{merged|12611_3,t0|contig-60916000007_3}	4	4	7	7	7.0	7.0	{merged|12611_3,t0|contig-60916000007_3}	T
{merged|12699_9,protein|contig-511000003_3,starch|contig-27000013_13}	2	2	2	2	2.0	2.0	{merged|12699_9,protein|contig-511000003_3,starch|contig-27000013_13}	T
{merged|12867_5,merged|49280_6}	3	5	3	5	5.0	5.0	{merged|12867_5,merged|49280_6}	T
{merged|12963_24,t0|contig-1408000009_1}	1	3	1	3	3.0	3.0	{merged|12963_24,t0|contig-1408000009_1}	T
{merged|13080_4,merged|9143_60}	1	4	1	8	6.5	6.5	{merged|13080_4,merged|9143_60}	T
{merged|13163_4,merged|3723_44,t0|contig-67550000009_1}	1	2	1	3	1.5	1.5	{merged|13163_4,merged|3723_44,t0|contig-67550000009_1}	T
{merged|13233_17,merged|49271_9}	1	6	1	6	5.5	5.5	{merged|13233_17,merged|49271_9}	T
{merged|13255_7,merged|45109_2}	2	2	3	3	3.0	3.0	{merged|13255_7,merged|45109_2}	T
{merged|13563_2,t0|contig-56526000010_1}	1	3	1	3	3.0	3.0	{merged|13563_2,t0|contig-56526000010_1}	T
{merged|13564_13,merged|21711_26}	2	2	2	2	2.0	2.0	{merged|13564_13,merged|21711_26}	T
{merged|13603_2,merged|16859_8,merged|19991_4,merged|8982_1,t0|contig-15318000005_1}	1	2	1	2	2.0	2.0	{merged|13603_2,merged|16859_8,merged|19991_4,merged|8982_1,t0|contig-15318000005_1}	T
{merged|13657_9,t0|contig-21176000010_5}	3	4	3	4	3.33333333333	3.33	{merged|13657_9,t0|contig-21176000010_5}	T
{merged|13659_7,merged|9490_21,protein|contig-10265000004_4,t0|contig-24573000011_1,t0|contig-28029000015_1,t0|contig-56768000007_1}	1	2	1	2	2.0	2.0	{merged|13659_7,merged|9490_21,protein|contig-10265000004_4,t0|contig-24573000011_1,t0|contig-28029000015_1,t0|contig-56768000007_1}	T
{merged|13696_1,merged|25679_13}	1	3	2	5	5.0	5.0	{merged|13696_1,merged|25679_13}	T
{merged|13696_23,merged|21266_28,merged|7208_19}	1	2	1	2	2.0	2.0	{merged|13696_23,merged|21266_28,merged|7208_19}	T
{merged|13740_69,merged|24610_2}	1	2	1	3	1.5	1.5	{merged|13740_69,merged|24610_2}	T
{merged|13746_38,t0|contig-12167000012_10,t0|contig-2045000010_2}	1	2	1	2	2.0	2.0	{merged|13746_38,t0|contig-12167000012_10,t0|contig-2045000010_2}	T
{merged|13747_5,merged|1641_4,t0|contig-74670000005_1}	1	5	1	11	3.66666666667	3.67	{merged|13747_5,merged|1641_4,t0|contig-74670000005_1}	T
{merged|13875_1,merged|7258_16}	1	3	1	4	1.6	1.6	{merged|13875_1,merged|7258_16}	T
{merged|14506_9,merged|47806_14}	2	2	2	2	2.0	2.0	{merged|14506_9,merged|47806_14}	T
{merged|14699_17,merged|27140_6}	1	2	1	2	1.5	1.5	{merged|14699_17,merged|27140_6}	T
{merged|14858_1,merged|37677_62}	1	2	1	2	2.0	2.0	{merged|14858_1,merged|37677_62}	T
{merged|1494_34,merged|6529_15,starch|contig-13726000011_3,t0|contig-8380000011_1,t0|contig-8612000001_2}	1	2	1	3	2.0	2.0	{merged|1494_34,merged|6529_15,starch|contig-13726000011_3,t0|contig-8380000011_1,t0|contig-8612000001_2}	T
{merged|1494_41,t0|contig-129263000004_8}	1	2	1	3	2.0	2.0	{merged|1494_41,t0|contig-129263000004_8}	T
{merged|15041_4,protein|contig-54730000009_2}	2	8	2	12	7.0	7.0	{merged|15041_4,protein|contig-54730000009_2}	T
{merged|15092_10,merged|24282_3}	1	2	1	4	4.0	4.0	{merged|15092_10,merged|24282_3}	T
{merged|15491_1,merged|7234_148}	3	3	5	5	5.0	5.0	{merged|15491_1,merged|7234_148}	T
{merged|15804_15,merged|46547_78}	1	3	1	7	2.83333333333	2.83	{merged|15804_15,merged|46547_78}	T
{merged|15865_3,merged|54197_30}	1	5	1	6	5.0	5.0	{merged|15865_3,merged|54197_30}	T
{merged|15865_5,merged|54197_32}	1	2	1	2	2.0	2.0	{merged|15865_5,merged|54197_32}	T
{merged|15920_2,protein|contig-13405000004_2}	5	10	12	23	15.2833333333	15.28	{merged|15920_2,protein|contig-13405000004_2}	T
{merged|16093_6,merged|18321_9,merged|50212_1}	1	2	1	2	2.0	2.0	{merged|16093_6,merged|18321_9,merged|50212_1}	T
{merged|16138_1,t0|contig-31978000001_1}	1	2	1	2	2.0	2.0	{merged|16138_1,t0|contig-31978000001_1}	T
{merged|16168_2,merged|17132_63,t0|contig-71609000002_1}	2	6	2	9	3.16666666667	3.17	{merged|16168_2,merged|17132_63,t0|contig-71609000002_1}	T
{merged|16328_2,merged|17132_21,merged|31483_3}	1	2	1	2	1.5	1.5	{merged|16328_2,merged|17132_21,merged|31483_3}	T
{merged|16343_10,merged|40484_2}	1	4	1	4	2.0	2.0	{merged|16343_10,merged|40484_2}	T
{merged|16343_8,merged|2825_5}	3	4	3	4	4.0	4.0	{merged|16343_8,merged|2825_5}	T
{merged|16343_9,merged|2825_4}	2	6	2	6	3.75	3.75	{merged|16343_9,merged|2825_4}	T
{merged|16690_15,protein|contig-32159000005_2}	1	2	1	2	2.0	2.0	{merged|16690_15,protein|contig-32159000005_2}	T
{merged|16746_5,merged|51099_6}	1	3	1	3	2.0	2.0	{merged|16746_5,merged|51099_6}	T
{merged|16771_2,merged|51446_8,merged|55067_1}	1	2	1	2	2.0	2.0	{merged|16771_2,merged|51446_8,merged|55067_1}	T
{merged|16781_10,t0|contig-4042000002_3}	2	3	2	3	2.33333333333	2.33	{merged|16781_10,t0|contig-4042000002_3}	T
